item_id,item_idx,text_clean
twitter15_538847758032310272,761,darren wilson told the post dispatch that he was not paid for the abc news interview ferguson via @user url
twitter15_538851683141304320,762,lots of tweets that darren wilson paid by abc for interview abc told @user not true i ve seen no credible reporting to contrary
twitter15_538900739880665088,764,afghan woman picked up her dead son s gun and helped kill 25 taliban militants to save village url url
twitter15_538930446814703616,765,abc reportedly gave darren wilson 6 figures for an interview if true they essentially paid the bounty for killing a black child ferguson
twitter15_538975342011363328,766,ugh abc reportedly paid darrenwilson a mid to high six figure fee for his interview url ht @user ferguson
twitter15_539052152602107904,767,breaking gill rosenberg 31 from tel aviv former idf soldier was captured by isis after going to iraq to join kurds fight isis ch 2
twitter15_539254751343681536,769,@user @user @user @user @user what happens to witnesses url url
twitter15_539658034382123008,770,deandre joshua shot in the head torched was childhood friends w the sole up close witness to mike brown s murder url
twitter15_539799806039052288,771,powerful wife son of isis leader abu bakr al baghdadi have been arrested sources to @user url url
twitter15_539813330983354368,772,they found him shot dead and burned in his car after the ferguson chaos what happened to deandre joshua url
twitter15_539833716852273152,773,who killed deandre joshua and why still more questions than answers regarding 20 year old murdered in ferguson url
twitter15_540333359793451008,774,obama s daughter is pregnant lol michelle should ve spent more time with her instead of taking away our french fries
twitter15_540643709465812992,775,facebook spies on you for the government url
twitter15_542320823915536384,776,ferguson protestor accidentally burns down his own home blames busy fd for failing to respond to 911 call for help url
twitter15_542423103834296323,777,selena s killer former fan club president will not be released early from prison url url
twitter15_542600886653292545,778,icymi selena s killer former fan club president will not be released early from prison url url
twitter15_542860306603868160,779,very helpful to know that not only was douche harvard prof ben edelman a racist but his students were too url
twitter15_543319210659971073,780,it s a dog s afterlife pope francis says there s a place for pets in paradise url
twitter15_543436472842334209,781,obama appoints fatima noor to homeland security post the fox in the henhouse ccot tcot pjnet url
twitter15_543443188934250496,782,one day we will see our animals again in the eternity of christ pope francis said to a boy whose dog died url
twitter15_543586319168196608,783,new dog ma pope says heaven is for hounds too url url
twitter15_544154048950435840,784,today s cover meet the teen who s made 72 million trading stocks on his lunch breaks url url
twitter15_544287209730236416,785,sydney opera house evacuated concourse deserted url sydneysiege via @user url
twitter15_544306719686656000,786,us evacuated consulate in sydney after sydneysiege emergency warning to u s citizens urging them to maintain high level of vigilance
twitter15_544328894812549121,787,sydneysiege hostage takers have suicide belts demand radio convo with abbott report url url
twitter15_544333764814323713,788,gunman s headband reads we are your soldiers o muhammad martinplace sydneysiege url
twitter15_544457299667202048,789,rtlny because a stuyvesant senior made 72 million trading stocks on his lunch break url url
twitter15_544510450101415936,790,several more hostages flee from cafe under siege in sydney local media say url
twitter15_544512910538838016,791,update hostages fleeing sydney cafe held by iranian gunman as explosions gunshots are heard url
twitter15_544514570367168512,792,sydneysiege latest video of hostages escaping url
twitter15_544523550519218176,793,meet barak hussein obama s appointment for our next assistant director of homeland security fatima noor url
twitter15_544567299102244864,794,high school student reportedly makes 72 million on stock market url @user @user url
twitter15_544698560655400961,795,the story of a 17 year old stock whiz with a rumored net worth of 72 million made a splash but quickly unraveled url
twitter15_544939287222165506,796,urgent isis now using bombs containing live scorpions to spread fear in iraq url url
twitter15_545271117355958272,797,a texas plumbing company s truck somehow ended up in syria s civil war url url
twitter15_546028163134808064,798,interested in growing your follower base on twitter set up a followers campaign today url url
twitter15_547158281005719552,800,subaru gets snowbound police back on patrol dontletwinterwin url
twitter15_547509900130021377,801,peek behind the curtain of our save the americans video url
twitter15_547525843749470208,803,can we talk about the fact that the teletubby sun baby is 19 years old now url url
twitter15_547587399728267264,804,viral video prankster @user gave homeless man 100 was shocked by results url url
twitter15_547670441754914816,805,we need to talk about the fact that the teletubby sun baby is 19 years old now url
twitter15_547803254516490240,806,will you be able to float on jan 4 2015 aka zero g day hint no url url
twitter15_548672230134382592,808,bobby shmurda stabbed to death in jail by cell mate url url
twitter15_549124560793374720,809,president of argentina adopts jewish godson to stop him turning into a werewolf url url
twitter15_549599086073368576,810,argentina s president adopted a jewish boy to save him from life as a werewolf url url
twitter15_549920761423863808,811,a transgender 17 year old left a suicide note on tumblr pleading fix society url url
twitter15_549964632883232768,813,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck url url
twitter15_549975297160802304,814,dammit a transgender 17 year old left a suicide note on tumblr pleading fix society url via @user @user
twitter15_549998575330275330,815,a transgender 17 year old left a suicide note on tumblr pleading fix society url
twitter15_550003619303788545,816,transgender teen pleads for us to fix society in tumblr suicide note url url
